VendorStockCode,RRPEx,DealerEx
01PROMO-32UR550K-B,569.0,419.0
01PROMO-34BA75QE-B,749.0,554.0
01PROMO-34BA85QE-B,799.0,610.0
01PROMO-40U990A-W,2999.0,1699.0
01PROMO-49U950A-W,2999.0,1799.0
01PROMO-BHL11A-006002,1560.0,1369.0
01PROMO-BHL11A-00G002,1625.0,1319.0
01PROMO-BHL11A-00H002,2600.0,1990.0
01PROMO-BHL11A-00J002,1905.0,1759.0
01PROMO-BHM11A-003001,1560.0,1359.0
01PROMO-BHM11A-00D001,1625.0,1399.0
01PROMO-BHM11A-00E001,1765.0,1599.0
01PROMO-BHM11A-00F001,1905.0,1699.0
01PROMO-PDA52A-00G001,2875.0,2399.0
01PROMO-PDA62A-004002,2399.0,2259.0
01PROMO-PDA62A-009002,2600.0,2389.0
01PROMO-PDA62A-00C002,3200.0,2799.0
01PROMO-PDA62A-00D002,2700.0,2579.0
01PROMO-PDA62A-00L002,3200.0,2690.0
01PROMO-PDA62A-00N002,3400.0,2899.0
01PROMO-PNL11A-120001,2299.0,1749.0
01PROMO-PNL21A-003002,1810.0,1589.0
01PROMO-PNL21A-00K002,1950.0,1829.0
01PROMO-PNL21A-00N002,2130.0,2099.0
01PROMO-PNL21A-00S002,2300.0,1899.0
01PROMO-PNL21A-0X4002,2460.0,2259.0
01PROMO-PNM11A-0NQ002,1730.0,1529.0
01PROMO-PNM21A-003002,1760.0,1589.0
01PROMO-PNM21A-004002,2200.0,1879.0
01PROMO-PNM21A-00K002,1900.0,1729.0
01PROMO-PNM21A-00N002,2080.0,1969.0
01PROMO-PNM2BA-003002,2000.0,1815.0
01PROMO-PNM2BA-00C002,2020.0,1829.0
01PROMO-PNM2BA-00S002,2160.0,1949.0
01PROMO-PNM2BA-00T002,2280.0,2229.0
01PROMO-PNM2BA-00V002,2340.0,2149.0
01PROMO-PPE20A-002002,2290.0,2019.0
01PROMO-PPE20A-006002,2560.0,2309.0
01PROMO-PPE20A-007002,2640.0,2359.0
01PROMO-PPE20A-008002,2860.0,2469.0
01PROMO-PQU10A-001001,2100.0,1929.0
01PROMO-PQU10A-01C001,2699.0,2329.0
01PROMO-PQU10A-01F001,2500.0,2309.0
01PROMO-PQU10A-01J001,2240.0,1980.0
01PROMO-PQU10A-02Q001,2300.0,2199.0
01PROMO-PQU10A-02T001,3200.0,1349.0
01PROMO-PSCE2000,2448.0,1571.0
01PROMO-PSCE3000,3023.0,1955.0
01PROMO-PSCE6000,6860.0,4437.0
01PROMO-PSCERT2000,2220.0,1429.0
01PROMO-PSCERT2000SB,1899.0,1262.0
01PROMO-PSCERT3000,2883.0,1939.0
01PROMO-PSCM2000,1387.0,924.0
01PROMO-PSCRT2000,1653.0,1089.0
01PROMO-PSCRT3000,2244.0,1520.0
01PROMO-PSLCERT2000,4300.0,3059.0
01PROMO-PSLCERT3000,5640.0,3899.0
01PROMO-PZA41A-003002,2190.0,1990.0
01PROMO-PZA41A-00F002,2330.0,1999.0
01PROMO-PZA41A-00J002,2689.0,2419.0
01-SSC-0025,603.0,483.0
01-SSC-0265,869.0,696.0
01-SSC-0266,1158.0,927.0
01-SSC-0280,65.0,52.0
01-SSC-0458,1155.0,924.0
01-SSC-0464,1366.0,1094.0
01-SSC-0488,3232.0,2587.0
01-SSC-0525,325.0,260.0
01-SSC-0534,1315.0,1052.0
01-SSC-0540,1197.0,958.0
01-SSC-0567,2499.0,2000.0
01-SSC-0742,325.0,260.0
01-SSC-1445,1050.0,840.0
01-SSC-1490,19085.0,15268.0
01-SSC-1526,311.0,250.0
01-SSC-1532,606.0,486.0
01-SSC-1550,34443.0,27555.0
01-SSC-1560,62635.0,50108.0
01-SSC-1886,1864.0,1491.0
01-SSC-1889,2796.0,2236.0
01-SSC-1892,3634.0,2907.0
01-SSC-1895,5591.0,4474.0
01-SSC-2050,369.0,350.0
01-SSC-2051,1253.0,1190.0
01-SSC-2053,1589.0,1271.0
01-SSC-2055,14118.0,11295.0
01-SSC-2057,54706.0,43766.0
01-SSC-2058,88236.0,70590.0
01-SSC-2059,174706.0,139766.0
01-SSC-2065,530.0,424.0
01-SSC-2067,4942.0,3954.0
01-SSC-2069,15883.0,12707.0
01-SSC-2070,26471.0,21178.0
01-SSC-2071,44118.0,35295.0
01-SSC-2079,24706.0,19766.0
01-SSC-2298,883.0,707.0
01-SSC-2326,4263.0,3410.0
01-SSC-2328,8956.0,7167.0
01-SSC-2346,13985.0,11190.0
01-SSC-2388,2171.0,1736.0
01-SSC-2390,4553.0,3643.0
01-SSC-2391,2956.0,2366.0
01-SSC-2393,6213.0,4971.0
01-SSC-2401,4236.0,3390.0
01-SSC-2402,10589.0,8471.0
01-SSC-2471,265.0,212.0
01-SSC-2537,4084.0,3268.0
01-SSC-2538,3456.0,2766.0
01-SSC-2539,3769.0,3016.0
01-SSC-2540,3247.0,2598.0
01-SSC-2541,3875.0,3100.0
01-SSC-2542,3560.0,2848.0
01-SSC-3493,15002.0,12002.0
01-SSC-3499,4834.0,3868.0
01-SSC-3583,5801.0,4642.0
01-SSC-3589,5334.0,4268.0
01-SSC-3632,3757.0,3007.0
01-SSC-3674,23761.0,19010.0
01-SSC-4037,1963.0,1571.0
01-SSC-4210,48493.0,38795.0
01-SSC-4234,26667.0,21335.0
01-SSC-4240,11111.0,8890.0
01-SSC-4290,6131.0,4906.0
01-SSC-4357,3717.0,3531.0
01-SSC-4379,1995.0,1596.0
01-SSC-4405,14075.0,11260.0
01-SSC-4429,10507.0,8407.0
01-SSC-4435,4378.0,3503.0
01-SSC-4441,4776.0,3822.0
01-SSC-4480,1879.0,1504.0
01-SSC-4488,2115.0,1694.0
01-SSC-5310,89.0,71.0
01-SSC-5311,609.0,487.0
01-SSC-5313,1050.0,840.0
01-SSC-5314,1403.0,1123.0
01-SSC-5316,380.0,304.0
01-SSC-6111,662.0,531.0
01-SSC-6112,1675.0,1340.0
01-SSC-6113,3350.0,2682.0
01-SSC-6117,5471.0,4378.0
01-SSC-6118,10412.0,8331.0
01-SSC-7090,1213.0,971.0
01-SSC-7091,1738.0,1391.0
01-SSC-7094,1544.0,1235.0
01-SSC-7095,1111.0,890.0
01-SSC-7397,7059.0,5647.0
01-SSC-7399,1553.0,1244.0
01-SSC-7400,2330.0,1864.0
01-SSC-7856,2206.0,1766.0
01-SSC-7858,7721.0,6178.0
01-SSC-7859,12786.0,10228.0
01-SSC-7860,21168.0,16934.0
01-SSC-7861,45133.0,36107.0
01-SSC-8434,714.0,571.0
01-SSC-8436,1714.0,1371.0
01-SSC-8437,793.0,634.0
01-SSC-8439,1905.0,1524.0
01-SSC-8440,1290.0,1032.0
01-SSC-8442,3096.0,2478.0
01-SSC-8443,2134.0,1708.0
01-SSC-8445,5120.0,4098.0
01-SSC-8446,3080.0,2464.0
01-SSC-8448,7580.0,6064.0
01-SSC-8449,5461.0,4370.0
01-SSC-8468,3521.0,2816.0
01-SSC-8525,573.0,544.0
01-SSC-8526,746.0,708.0
01-SSC-8527,1385.0,1315.0
01-SSC-8528,3306.0,3140.0
01-SSC-8530,5292.0,5027.0
01-SSC-8534,2205.0,2094.0
01-SSC-8537,8471.0,6778.0
01-SSC-8538,29648.0,23719.0
01-SSC-8540,21177.0,16942.0
01-SSC-8629,89.0,71.0
01-SSC-8630,380.0,304.0
01-SSC-8631,609.0,487.0
01-SSC-8632,795.0,636.0
01-SSC-8633,1050.0,840.0
01-SSC-8761,49606.0,39686.0
01-SSC-9785,362.0,290.0
01-SSC-9786,454.0,364.0
01-SSC-9787,278.0,223.0
01-SSC-9788,454.0,364.0
01-SSC-9791,325.0,260.0
02004-001,347.0,324.0
02005-001,347.0,324.0
02006-001,315.0,294.0
02007-001,315.0,294.0
02008-001,315.0,294.0
02009-001,315.0,294.0
02010-001,347.0,324.0
02011-001,347.0,324.0
02012-001,315.0,294.0
02014-001,173.0,161.0
02015-001,252.0,236.0
9156903,41.0,40.0
M3077-PLVE,1187.0,1108.0
256GBSURVCARD,315.0,291.0
256GB-10PCS,3154.0,2911.0
02022-006,5466.0,5044.0
TP3603,94.0,87.0
A8207-VEMKII,2851.0,2631.0
TU800390W,474.0,443.0
02030-001,54.0,50.0
02031-001,109.0,102.0
02032-001,125.0,117.0
02035-001,62.0,57.0
M7116,1853.0,1709.0
P7316,2376.0,2192.0
91378802,87.0,84.0
9156901,95.0,93.0
9155904,82.0,80.0
02050-001,141.0,132.0
9155901B,135.0,131.0
9155914,111.0,107.0
9155903B,120.0,116.0
P3818-PVE,3327.0,3069.0
02061-001,78.0,73.0
02062-001,4278.0,3994.0
TI8602,252.0,236.0
TI8202,78.0,73.0
TI8902,78.0,73.0
TI8901,315.0,294.0
02075-001,94.0,87.0
T94N02D,109.0,102.0
9155071,51.0,49.0
9155074,36.0,36.0
TS3001,30.0,29.0
02082-001,252.0,236.0
TP1601,62.0,57.0
91378601,1140.0,1104.0
91378601WH,1140.0,1104.0
P3925-LRE,1710.0,1578.0
P3925-LREM12,1710.0,1578.0
9155917,32.0,31.0
9155916,29.0,27.0
02094-001,315.0,294.0
02098-001,141.0,132.0
M4308-PLE,1583.0,1479.0
D8004,189.0,174.0
TQ6201-E,442.0,413.0
02103-001,125.0,117.0
02104-001,62.0,57.0
02106-001,13787.0,12874.0
TQ3101-E,157.0,146.0
021-07257,525.45,437.13
021-07258,665.45,553.99
021-07259,1086.36,904.56
021-07260,1330.91,1107.97
021-07261,1576.36,1311.39
021-07262,244.55,203.42
021-07263,244.55,203.42
021-07264,244.55,203.42
021-07265,489.09,406.84
021-07266,733.64,610.25
TQ3102,109.0,102.0
021-08705,609.09,545.32
021-08706,993.64,890.38
021-08707,1218.18,1090.63
021-08708,1440.0,1290.89
021-08709,223.64,200.25
021-08710,223.64,200.25
021-08711,223.64,200.25
021-08712,447.27,400.51
021-08713,670.91,600.76
021-08801,480.0,430.3
021-09106,384.55,320.13
021-09108,351.82,315.19
TQ6501-E,347.0,324.0
021-10636,74.55,59.79
021-10637,35.45,27.85
021-10640,94.55,75.76
021-10641,35.45,27.85
021-10644,154.55,123.67
021-10645,35.45,27.85
021-10654,189.09,151.52
021-10655,70.91,55.7
021-10660,223.64,179.37
021-10661,106.36,83.54
021-10670,136.36,109.2
021-10671,63.64,50.76
021-10672,172.73,138.42
021-10673,63.64,50.76
021-10674,281.82,226.08
021-10675,63.64,50.76
021-10679,345.45,276.84
021-10680,127.27,101.52
021-10682,409.09,327.59
021-10683,190.91,152.28
02111-001,347.0,324.0
M4216-V,823.0,759.0
M4216-LV,823.0,768.0
P1280-E-8.3FPS,1377.0,1286.0
M2035-LE,648.0,598.0
M2036-LE,743.0,686.0
TW100,173.0,161.0
02129-001,300.0,280.0
M2035-LE BLK,648.0,598.0
M2035-LE8MM,648.0,598.0
M2035-LE8MMBLK,648.0,598.0
M2036-LEBLK,743.0,686.0
02135-006,1821.0,1700.0
02136-001,236.0,220.0
9160341,807.0,745.0
02138-001,949.0,876.0
02139-001,410.0,398.0
91550941,300.0,290.0
IPVERSO-RFID,494.0,479.0
9160342-S,918.0,847.0
9160342,775.0,715.0
A4020-E,363.0,335.0
9160334-S,1029.0,949.0
Q6078-E,5466.0,3144.0
Q6078-E-NM,5403.0,4986.0
Q1951-E 7MM8.3FPS,4753.0,4438.0
Q1951-E-7MM,4991.0,4605.0
02151-001,4753.0,4438.0
Q1951-E 13MM30FPS,4991.0,4605.0
02153-001,4991.0,4605.0
Q1951-E 19MM 30FPS,4991.0,4605.0
02155-001,6497.0,6065.0
Q1951-E 35MM30FPS,6829.0,6301.0
Q1952-E 35MM 8.3FPS,10776.0,9944.0
Q1656,2233.0,2060.0
Q1656-B,1916.0,1768.0
Q1656-LE,2851.0,2662.0
Q1656-BE,2217.0,2046.0
91378396,602.0,583.0
30WMIDSPAN,125.0,117.0
02173-001,6988.0,6448.0
Q1961-TE7MM,6988.0,6448.0
02175-001,6988.0,6448.0
02176-001,6988.0,6448.0
M5000,1980.0,1827.0
02193-001,791.0,738.0
02195-001,252.0,236.0
02196-001,553.0,511.0
02196-021,5530.0,5102.0
02196-041,4737.0,4372.0
TP3803-E,62.0,57.0
02198-001,62.0,57.0
9155301BS,1171.0,1081.0
9155301S,1171.0,1081.0
9155301BF,1203.0,1109.0
9155301F,1203.0,1109.0
02206-001,30.0,29.0
TQ6904-E,30.0,29.0
30WMIDSPAN,173.0,161.0
90WMIDSPAN,331.0,310.0
02210-001,506.0,473.0
02211-001,173.0,161.0
02212-001,30.0,29.0
02213-001,30.0,29.0
02214-001,14.0,13.0
02216-001,51.0,48.0
02217-001,51.0,48.0
02219-001,141.0,132.0
Q1715,1900.0,1753.0
02222-001,78.0,73.0
02223-001,173.0,161.0
9156902,38.0,37.0
02231-001,173.0,161.0
TI8603,54.0,50.0
02237-001,220.0,206.0
TQ6905-E,1884.0,1760.0
02246-001,11.0,11.0
TU6004-1M,94.0,87.0
TU6004-E 8M,46.0,43.0
TU6004-4P 8M,157.0,146.0
TU6004,157.0,146.0
02256-001,62.0,57.0
916032,648.0,598.0
916031,1282.0,1184.0
02268-001,173.0,161.0
02269-001,252.0,236.0
02270-001,220.0,206.0
02273-001,46.0,43.0
02274-001,78.0,73.0
TQ3804-E,78.0,73.0
02277-001,46.0,43.0
TP5801-E,94.0,87.0
02281-001,62.0,57.0
D1110,1029.0,961.0
TD3901,46.0,43.0
TP1801-E,62.0,57.0
02294-001,141.0,132.0
02299-001,1503.0,1402.0
02301-001,1503.0,1402.0
02302-001,30.0,29.0
91379031,1141.0,1105.0
91379032,2472.0,2394.0
91379033,5706.0,5525.0
91379034,1617.0,1565.0
91379035,3519.0,3407.0
91379036,951.0,921.0
TU8001,109.0,102.0
Q6225-LE,6148.0,5673.0
Q6225-LE-NM,5831.0,5380.0
1120103,1869.0,1725.0
1120104,1314.0,1213.0
91378803,44.0,43.0
02321-001,268.0,250.0
C1211-E,680.0,635.0
C1210-E,854.0,788.0
TQ1001-E,1742.0,1626.0
P3265-V,886.0,827.0
02334-001,109.0,102.0
TQ1601-E,94.0,87.0
9151021,231.0,223.0
02343-001,1742.0,1626.0
M5074,902.0,832.0
M5075,1060.0,979.0
M1055-L,458.0,427.0
S3016-16TB,5387.0,4971.0
S3016-32TB,7131.0,6580.0
02357-001,220.0,206.0
02358-001,252.0,236.0
02359-001,617.0,576.0
02360-001,62.0,57.0
02361-001,62.0,57.0
9156908,71.0,69.0
F7225-RE,410.0,383.0
F7225-RE-B,3279.0,3026.0
F4105-LRE,506.0,473.0
F4105-LRE-B,4040.0,3728.0
512GB-1P,268.0,250.0
512GB10P,4739.0,4373.0
1TBCARD-1P,521.0,487.0
1TBCARD-10P,8701.0,8028.0
02367-001,474.0,443.0
02368-001,791.0,729.0
A1210-B,743.0,686.0
C8110,458.0,422.0
M3215-LVE,1013.0,934.0
M3216-LVE,1187.0,1095.0
M3085-V,521.0,481.0
M3086-V,632.0,584.0
M3088-V,712.0,664.0
C1610-VE,1266.0,1182.0
TM3205,204.0,190.0
TM3206,204.0,190.0
TM3207,204.0,190.0
TQ1812-E,315.0,294.0
02388-001,347.0,324.0
C1510,1029.0,949.0
C1511,902.0,832.0
02392-001,141.0,132.0
916112,574.0,529.0
916114,764.0,705.0
TQ6809-CLR,268.0,250.0
TQ6809-SMK,268.0,250.0
TQ6810-CLR,109.0,102.0
TQ6810-SMK,109.0,102.0
S2108 2TB,3485.0,3216.0
9157001,325.0,315.0
9157002,154.0,149.0
02407-001,6814.0,6287.0
I8116-E,1425.0,1331.0
I8116-EBLACK,1552.0,1432.0
TQ5001-E,252.0,236.0
P5676-LE50HZ,3485.0,3255.0
P4705-PLVE,1536.0,1435.0
P4707-PLVE,1742.0,1626.0
02417-001,157.0,146.0
02418-001,141.0,132.0
Q1656-DLE,3961.0,3698.0
TQ1602-E,252.0,236.0
02423-001,2217.0,2070.0
02424-001,62.0,57.0
TM3204,94.0,87.0
02426-001,474.0,443.0
02427-001,94.0,87.0
02428-001,109.0,102.0
02429-001,109.0,102.0
02430-001,379.0,354.0
02434-001,109.0,102.0
02435-001,109.0,102.0
02437-001,696.0,650.0
Q1656-BLE,2693.0,2485.0
91550946-S,987.0,956.0
02444-001,1203.0,1164.0
Q6318-LE,5466.0,3144.0
Q6318-LE-NM,5149.0,4808.0
TM3208,109.0,102.0
P3827-PVE,2582.0,2382.0
02452-001,236.0,220.0
02453-001,585.0,546.0
TM3209,236.0,220.0
M3057-PLRMKII,1710.0,1578.0
XFQ1656,16640.0,15354.0
XFQ1656,15848.0,14798.0
Q3538-SLVE,2994.0,2762.0
TU6001,14.0,13.0
02465-001,125.0,117.0
TU6003,55.0,52.0
TU6006,52.0,48.0
TU6002,141.0,132.0
02471-001,1140.0,1052.0
02472-001,1710.0,1578.0
02473-001,220.0,206.0
TU9001,1567.0,1463.0
TU9002,870.0,812.0
TU9003,791.0,738.0
TP3828-E,109.0,102.0
02478-001,78.0,73.0
TP3819-E,46.0,43.0
TP3819-E SMK,46.0,43.0
M1135 MKII,712.0,664.0
M1137MKII,934.0,861.0
M1135-E MKII,870.0,812.0
M1137-E MKII,1092.0,1007.0
AXIS Q9307-LV,2582.0,2382.0
02490-001,125.0,117.0
02497-001,173.0,161.0
02498-001,173.0,161.0
M3905-R,569.0,525.0
M3905-RBULK,5688.0,5248.0
M3905-RM12,569.0,525.0
M3905-RM1210PK,5688.0,5248.0
TI8203,236.0,220.0
Q1805-LE,2487.0,2294.0
Q1806-LE,2614.0,2440.0
AXIS Q1808-LE,3248.0,3032.0
AXIS Q1808-LE 150MM,4040.0,3728.0
02509-001,94.0,87.0
M4317-PLVE,1155.0,1079.0
M4318-PLVE,1425.0,1331.0
TQ3807-E,252.0,236.0
TQ3001-E 5P,220.0,206.0
02518-001,173.0,159.0
02519-001,173.0,159.0
2N IP STYLE,5801.0,5617.0
9151011,396.0,384.0
02523-001,43.0,42.0
02524-001,315.0,294.0
S3016-8TB,4595.0,4240.0
TS3901,46.0,43.0
D7A-BRACKET,30.0,28.0
02532-001,46.0,43.0
P1468-XLE,4991.0,4605.0
Q1961-XTE7MM-30,11885.0,10967.0
S1232 32TB-TOWER,22504.0,20765.0
S1232 16TB RACK,20444.0,18864.0
S1232 32TB,21870.0,20180.0
02539-001,26625.0,24567.0
S1264 64TB,30112.0,27785.0
S1264 144TB-RACK,37561.0,34659.0
S12969-96TB,37244.0,34366.0
S1296-192TB,47546.0,43872.0
02547-001,109.0,102.0
TP3103-E,125.0,117.0
02549-001,173.0,161.0
02551-001,94.0,87.0
TP3003-E,173.0,161.0
T6101 MKII,220.0,204.0
T6112 MKII,300.0,276.0
02555-001,78.0,73.0
02557-001,94.0,87.0
TC1901-5P,157.0,146.0
TC1703,157.0,146.0
TC1704,125.0,117.0
TI8204,141.0,132.0
TI8204-BLK,141.0,132.0
TI8903 5P,109.0,102.0
02565-001,125.0,117.0
TQ1003-E,94.0,87.0
02570-001,32.0,31.0
02572-001,94.0,87.0
TM3814,141.0,132.0
TM3813,109.0,102.0
02576-001,284.0,265.0
02577-001,182.0,177.0
02578-001,109.0,102.0
02579-001,109.0,102.0
M1135 MKII I-CS,949.0,876.0
M1137 MKII I-CS,1092.0,1007.0
AXIS W120-BLK,1457.0,1344.0
AXIS W120-BLK24P,34946.0,32246.0
W120BLK-5P,7273.0,6711.0
TP3825-E-BLK,46.0,43.0
TP3825-E,46.0,43.0
02586-001,62.0,57.0
02587-001,46.0,43.0
02588-001,125.0,117.0
Q2111-E 60MM 8.3FPS,10459.0,9651.0
Q2111-E 60MM 30FPS,10459.0,9651.0
Q2112-E 10MM 8.3FPS,9825.0,9066.0
Q2122-E 10MM 30FPS,9825.0,9066.0
Q2112-E 19MM 8.3FPS,9825.0,9066.0
Q2112-E 19MM 30FPS,9825.0,9066.0
Q2112-E 25MM 8.3FPS,10665.0,9841.0
Q2112-E 25MM 30FPS,10665.0,9841.0
Q2112-E 35MM 8.3FPS,10665.0,9841.0
Q2112-E 35MM 30FPS,10665.0,9841.0
Q2112-E 60MM 8.3FPS,13312.0,12284.0
Q2112-E 60MM 30FPS,13312.0,12284.0
Q2112-E 100MM 8.3FPS,18320.0,16905.0
Q2112-E 100MM 30FPS,18320.0,16905.0
Q3626-VE,2217.0,2070.0
Q3628-VE,2835.0,2616.0
02618-001,204.0,190.0
02619-001,204.0,190.0
D8248,3263.0,3011.0
D8208-R,1900.0,1753.0
M1135MKII-I-CS,1108.0,1022.0
M1137-E MK II I-CS,1251.0,1154.0
02624-001,1886.0,1826.0
02625-001,1886.0,1826.0
TM1901,109.0,102.0
02629-001,125.0,117.0
TD8901,236.0,220.0
TD8902,173.0,161.0
PS56480W,632.0,590.0
P3735-PLE,2376.0,2218.0
P3737-PLE,2931.0,2704.0
P3738-PLE,3010.0,2811.0
M4327-P,838.0,783.0
M4328-P,1108.0,1035.0
I-CS3.5-10MM,220.0,206.0
F2115-R,490.0,457.0
02639-021,3913.0,3611.0
F2105-RE,410.0,383.0
02640-021,3279.0,3026.0
F2135-RE,410.0,383.0
02641-021,3279.0,3026.0
02643-001,14.0,13.0
W110-GRAY,1029.0,949.0
W110GRAY-5P,5134.0,4736.0
W702,189.0,174.0
W703-8BAY,1029.0,949.0
TU9004,62.0,57.0
TQ1303-E,1742.0,1626.0
Q2101-TE 7MM,8161.0,7531.0
Q2101-TE 7MM30FPS,8161.0,7531.0
Q2101-TE13MM,7210.0,6653.0
Q2101-TE13MM30FPS,8161.0,7531.0
A1610,1314.0,1213.0
A1610-B,1266.0,1168.0
02655-001,157.0,146.0
Q3839-PVE,3961.0,3654.0
Q4809-PVE,3961.0,3654.0
02659-001,189.0,183.0
02660-001,1235.0,1139.0
Q2101-TE19MM,8161.0,7531.0
Q2101-TE19MM30FPS,8161.0,7531.0
AXIS P3905-R MKIII,696.0,642.0
AXIS P3905-R MK III BULK 10PCS,7035.0,6492.0
0267-006,743.0,686.0
AXIS P3905-R MKIII M12,696.0,642.0
AXIS P3905-R MKIII M12 10PCS,7035.0,6492.0
TP3826-E,173.0,161.0
M4215-V,696.0,650.0
M4215-LV,823.0,759.0
M4218-V,886.0,818.0
M4218-LV,886.0,827.0
W110-BLK,1029.0,949.0
AXIS W120-WHT,1457.0,1344.0
02682-001,43.0,42.0
02683-001,63.0,62.0
A1214,3469.0,3201.0
TA1901,78.0,72.0
TA1902,157.0,146.0
TA1601,87.0,80.0
TA1801,62.0,57.0
TW1106,204.0,190.0
TW1107,236.0,220.0
02691-001,62.0,57.0
02692-006,4753.0,4386.0
02694-006,6338.0,5848.0
C1110-E-WHT,1187.0,1108.0
C1110-E-BLK,1266.0,1168.0
C1111-E-WHT,1029.0,949.0
C1111-E-BLK,1029.0,949.0
TA1802,62.0,57.0
TP3827-10PK,474.0,443.0
TP3830-10PKBLK,252.0,236.0
C6110,2217.0,2070.0
P3268-SLVE,2201.0,2032.0
TP1602-E,125.0,117.0
TP1804-E,78.0,73.0
TC1902,157.0,146.0
TC1903-5P,125.0,117.0
02722-001,1426.0,1381.0
C7050MKIII,5229.0,4882.0
02724-001,315.0,294.0
TW1906-5P,632.0,590.0
TU8010,395.0,369.0
TU8011,474.0,443.0
TM3821-WHT,94.0,87.0
TM3821-BLK,94.0,87.0
P1385,1314.0,1213.0
P1385-E,1583.0,1479.0
AXIS P1387,1472.0,1359.0
P1387-LE,1789.0,1670.0
P1388,1631.0,1505.0
P1388-LE,1948.0,1819.0
02739-001,426.0,412.0
T8154,331.0,310.0
C8310,268.0,250.0
TS3901,189.0,176.0
EXCONN-4PORTPOE++,15848.0,14798.0
8PORTPOE++-SWITCH,21395.0,19976.0
02749-001,315.0,294.0
TP4601-E,252.0,236.0
TQ4901,62.0,57.0
P1518-LE,2899.0,2675.0
P1518-E,2740.0,2528.0
TQ1915,109.0,102.0
TQ1916,109.0,102.0
TQ1917,109.0,102.0
TQ1918,109.0,102.0
S3008-2TB MKII,1108.0,1035.0
S3008-4TB MKII,1583.0,1461.0
S3008-8TB MKII,2138.0,1973.0
48VDC 180W,204.0,190.0
M5526-E,1663.0,1552.0
M5526-E 4P,6893.0,6360.0
D2210-VE-BLK,2059.0,1900.0
TQ1919-E,252.0,236.0
02772-001,1361.0,1256.0
02773-001,1552.0,1432.0
02774-001,1155.0,1066.0
02775-001,1361.0,1256.0
02776-001,1647.0,1520.0
02777-001,1916.0,1768.0
02778-001,908.0,879.0
02779-001,792.0,768.0
02781-001,1173.0,1136.0
02782-001,1441.0,1395.0
TU8004,331.0,310.0
I8307-VE,5546.0,5118.0
W102-BLK,1298.0,1198.0
W102BLK-5P,6481.0,5980.0
W102BLK-24P,31142.0,28735.0
W102-WHT,1298.0,1198.0
02787-001,124.0,120.0
02788-001,197.0,190.0
TC6901,268.0,250.0
TU6007-E 4P-8M,30.0,29.0
TU6007-E 4P-1M,68.0,63.0
TU6008,35.0,32.0
TU6009,41.0,38.0
TQ1921,109.0,102.0
TQ1920,109.0,102.0
TQ1925,109.0,102.0
TQ1924-E,94.0,87.0
TQ1814-E,315.0,294.0
TQ1922-E,315.0,294.0
TQ1923-E 5P,78.0,73.0
TQ3809-E-SMK,62.0,57.0
TQ3809-E-CLR,62.0,57.0
TQ3810-E,62.0,57.0
S2208 MKII 4TB,4595.0,4290.0
S2212 MKII 6TB,6338.0,5848.0
S2216 MKII,7448.0,6872.0
S2224 MKII,8715.0,8042.0
P1465-LE-3,2122.0,1981.0
C1310-E MKII,949.0,887.0
M4225-LVE,1029.0,949.0
M4227-LVE,1187.0,1108.0
M4228-LVE,1346.0,1256.0
TM3210,236.0,220.0
TM3211,78.0,73.0
TM3819,109.0,102.0
TM3820-4P,157.0,145.0
TM3819 4P,109.0,102.0
TU6013,30.0,29.0
TU6012,30.0,29.0
TU6014,30.0,29.0
TQ2801-E,1742.0,1626.0
TQ2801-E,3010.0,2811.0
TQ3811-E,125.0,117.0
TQ3002-E,78.0,73.0
TP5201-E,315.0,294.0
TP5802-E,94.0,87.0
AXIS M3086-VMIC,632.0,584.0
M4317-PLR,1266.0,1168.0
M4318-PLR,1536.0,1418.0
TM4201,94.0,87.0
TM4101,62.0,57.0
C1410MKII,553.0,517.0
Q1728,2059.0,1900.0
Q1728 48MM,2059.0,1900.0
TQ1929-E,125.0,117.0
TQ1930-E,157.0,146.0
TQ1931-E,157.0,146.0
TQ1932-E,236.0,220.0
TQ1933-E,125.0,117.0
TQ1934-E,109.0,102.0
TQ1935-E,109.0,102.0
TQ1936,30.0,29.0
TP1001-E,300.0,280.0
TM1001 5P,30.0,29.0
TM1902 4P,94.0,87.0
TP6902-E,78.0,73.0
TQ3103-E,189.0,176.0
TQ3202-E,252.0,236.0
P1245MKII,617.0,576.0
P1245MKII-10P,6639.0,6126.0
P1265 MKII,680.0,627.0
P165MKII-10P,6798.0,6273.0
P1275MKII,743.0,686.0
A9210,506.0,473.0
A9910,474.0,438.0
P9117-PV,1282.0,1184.0
TP9801,474.0,443.0
TP9601,173.0,161.0
TU6011,30.0,29.0
TU6011-10P,284.0,265.0
F2107-RE,474.0,443.0
F2107-RE 8P,3786.0,3494.0
F2137-RE,474.0,443.0
F2137-RE 8P,3786.0,3494.0
Q1809-LE,9983.0,9212.0
TP3833-E,125.0,117.0
TP3832-E,125.0,117.0
TP3204-E,204.0,190.0
TP3831-E,157.0,146.0
I7010-VE,1552.0,1432.0
I7020,2059.0,1900.0
TC1705,315.0,294.0
TC1705-BLK,315.0,294.0
TC1706-WHT,284.0,265.0
TC1706-BLK,284.0,265.0
9138511,601.0,554.0
02893-001,664.0,613.0
02896-001,315.0,294.0
P3747-PLVE,3612.0,3333.0
P3748-PLVE,3644.0,3402.0
AXIS P1385-B,1235.0,1139.0
P1385-BE,1552.0,1432.0
AXIS P1387-B,1393.0,1286.0
